domain,logo_url,source_strategy,downloaded_path,error,http_status,extraction_time_ms,_best_score
engie.co.uk,"data:image/svg+xml;base64,PHN2ZyBmaWxsPSJub25lIiBoZWlnaHQ9IjM5IiB3aWR0aD0iMTEyIiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciPjxnIGNsaXAtcGF0aD0idXJsKCNjbGlwMF80Njk2XzQ0ODYpIiBmaWxsPSIjZmZmIj48cGF0aCBjbGlwLXJ1bGU9ImV2ZW5vZGQiIGQ9Ik0xMTIgMTUuNzYxQzk2Ljk5MyA1Ljk0MSA3Ny40MTcgMCA1Ni4wMDIgMCAzNC41ODYgMCAxNS4wMDcgNS45NCAwIDE1Ljc2MWMxNC45MjYtNC44NjQgMzIuMzc2LTcuODggNTYuMDAyLTcuODggMjMuNjI2IDAgNDEuMDc1IDMuMDE2IDU1Ljk5OCA3Ljg4eiIgZmlsbC1ydWxlPSJldmVub2RkIj48L3BhdGg+PHBhdGggZD0iTTQ3LjQxNCAyMC44NjZjLTEuMTAyIDAtMS42NjcuODczLTEuODExIDEuOTQzLS4xNjIgMS4xODMtLjc5NyA1LjI4LS45MzcgNi4zMi0uMDg0LjYyNS0uMTMgMS4yNzUtLjc0OCAxLjU0My0uNjE3LjI2OS0xLjM2OC0uMTQ0LTIuMDA3LS42ODdMMzEuNzg5IDIxLjU1YTIuODg3IDIuODg3IDAgMDAtMS44OC0uNjg4Yy0xLjQzMyAwLTIuODA4Ljg3LTIuODA4IDN2MTMuMTkxYTEuNTYgMS41NiAwIDAwLjQ0IDEuMTg4IDEuNjIyIDEuNjIyIDAgMDAxLjE4NS40OThjLjQ0Mi4wMTEuODcxLS4xNDUgMS4xOTgtLjQzNy4zMjctLjI5MS41MjctLjY5Ni41NTYtMS4xMjggMCAwIDEuMDUzLTYuMjg1IDEuMTY5LTYuOTg2LjE0Ny0uODE2LjI3Ny0xLjQ1NSAxLjA4LTEuNy43MjctLjIyIDEuNDA1LjE5MyAyLjQzNyAxLjA3IDEuMDMxLjg3NyA5LjU0NiA4LjQyIDkuNTQ2IDguNDIuMjcuMjYuNTkzLjQ2Ljk0Ny41OTEuMzU0LjEzLjczMS4xODkgMS4xMS4xNy44MzggMCAyLjM2MS0uMzQ0IDIuMzYxLTIuODQ4VjIyLjc1Yy4wMDMtMS4yMTgtLjc4LTEuODg1LTEuNzE2LTEuODg1em02MS4wNjkgMTQuMDU4Yy03LjQzNyAxLjU2OS0xNS45NTEtLjEwNi0xNS45NTEtNS4yNjYgMC0zLjg5NyAzLjY4OS01LjQ4MyA2LjU5NC01LjcxMyAzLjA1LS4yMzggNS40MzMuMzg4IDYuNjY5IDEuNjM3Ljc2NS43OC41NTEgMS44NDQtLjk1NSAxLjkzLTEuMzgzLjA4Mi0zLjk4My4xNjEtNi4xNDUuMjQtMS4yMjkuMDQ1LTEuODg1LjY4OC0xLjg4NSAxLjU1OSAwIC42ODguNTI3IDEuNDcyIDEuOTQgMS40NzkgMi4wMjYgMCA3LjE2Ny4wNCA5LjcxOS4wNDggMS42ODggMCAyLjUxNi0uOTIyIDIuNTE2LTIuODI0IDAtMy4wMS0yLjc4My03LjU2OC0xMC45MjktNy41NjgtNy4zNyAwLTEyLjcxOCAzLjYwNS0xMi43MTggOS40OTQgMCA4LjM1MiAxMi41NCAxMC45IDIxLjcyNyA3Ljc5OC44NzEtLjI5MiAxLjY2LS45MDggMS40MDQtMS44Ni0uMjI0LS44NTctLjkzLTEuMTc3LTEuOTg2LS45NTR6bS04Ni4zMDMgMGMtNy40NCAxLjU2OS0xNS45NS0uMTA2LTE1Ljk1LTUuMjY2IDAtMy44OTcgMy42ODQtNS40ODMgNi41OTQtNS43MTMgMy4wNDYtLjIzOCA1LjQyOS4zODggNi42NjggMS42MzcuNzY1Ljc4LjU1IDEuODQ0LS45NTEgMS45My0xLjM4Ny4wODItMy45ODcuMTYxLTYuMTQ5LjI0LTEuMjI4LjA0NS0xLjg4NS42ODgtMS44ODUgMS41NTkgMCAuNjg4LjUyNyAxLjQ3MiAxLjk0MSAxLjQ3OSAyLjAyNSAwIDcuMTcuMDQgOS43MjIuMDQ4IDEuNjg0IDAgMi41MTYtLjkyMiAyLjUxNi0yLjgyNCAwLTMuMDEtMi43ODctNy41NjgtMTAuOTMyLTcuNTY4LTcuMzcgMC0xMi43MTkgMy42MDUtMTIuNzE5IDkuNDk0IDAgOC4zNTIgMTIuNTQgMTAuOSAyMS43MzEgNy43OTguODctLjI5MiAxLjY2LS45MDggMS40MDQtMS44Ni0uMjI4LS44NTctLjkzNC0xLjE3Ny0xLjk5LS45NTR6bTU3LjYxNy04LjAzMmMuMTY1IDQuNTU0LjYwMyA4LjMzLjcyNiA5LjY1NS4xNTggMS43MiAxLjA1MyAyLjE5NSAxLjk2MiAyLjE5NS45MSAwIDEuNzktLjQ0NCAxLjk0OC0yLjE4MS4xNDctMS40NTkuNTc2LTUuOTQ3Ljc5LTEwLjQyYS4yNi4yNiAwIDAwLS4wODktLjI0Ny4yNzIuMjcyIDAgMDAtLjI2Mi0uMDUxbC00Ljg0NC43NjdhLjI5Mi4yOTIgMCAwMC0uMTY3LjEuMjgyLjI4MiAwIDAwLS4wNjQuMTgyem0yLjcwMi02LjQ1NmEyLjcyOCAyLjcyOCAwIDAwLTEuMTA4LjE2MWMtLjM1My4xMy0uNjc0LjMzMS0uOTQzLjU5MWEyLjYzIDIuNjMgMCAwMC0uNjE0LjkxNyAyLjU3NyAyLjU3NyAwIDAwLS4xNzggMS4wODNjMCAuMTk2LjAyNC43MzIuMDU2IDEuNDAzYS4yODcuMjg3IDAgMDAuMTEzLjIxNC4yOTkuMjk5IDAgMDAuMjM4LjA1OGw1LjA1NC0uODA1YS4yOTMuMjkzIDAgMDAuMTcyLS4wOTMuMjgzLjI4MyAwIDAwLjA3My0uMTc5YzAtLjIzNCAwLS40NzEuMDIxLS41ODVhMi42MTYgMi42MTYgMCAwMC0uMTg5LTEuMDkgMi42NTkgMi42NTkgMCAwMC0uNjI1LS45MjEgMi43MjYgMi43MjYgMCAwMC0uOTU0LS41OTMgMi43NjggMi43NjggMCAwMC0xLjExNi0uMTYxem0tNy40MjcgNy4yNjFjLTEuNjg0IDAtNi44ODUuMDQyLTEwLjIxMi4wNDktMS42MTUgMC0yLjAxOC44NTMtMi4wMTggMS41NTggMCAuNjEyLjQzNSAxLjQwMyAxLjk0IDEuNDc5IDIuMjkyLjExNyA1LjIxMi4yNSA2LjU2LjMyIDEuODE0LjA5IDEuODM5IDEuMDA0IDEuMjI1IDEuNzg4LTEuMjMyIDEuNTY5LTQuMjMgMi41OTctNy4zMzUgMi41OTctNC4wNjQgMC04LjUzNi0yLjI2My04LjUzNi01Ljg0NyAwLTMuMzcxIDMuODMtNy4wODMgMTUuMTk3LTUuNTA0IDEgLjEzOCAxLjk4My0uMDM4IDIuMjI4LS45NDYuMjY0LS45NjMtLjM3OS0xLjU4Mi0xLjY3LTEuOTE2YTI3Ljk1MyAyNy45NTMgMCAwMC03LjE3NC0uODM5Yy03LjY1NCAwLTEzLjc4OSAzLjU4LTEzLjc4OSA5LjM2NiAwIDYuMTkyIDYuMTE0IDkuMTk4IDEzLjczNyA5LjE5OCA4LjUxIDAgMTIuNjU1LTQuNTQgMTIuNjU1LTguNTEuMDA3LTIuMDE5LTEuMDQyLTIuNzkzLTIuODA4LTIuNzkzeiI+PC9wYXRoPjwvZz48ZGVmcz48Y2xpcHBhdGggaWQ9ImNsaXAwXzQ2OTZfNDQ4NiI+PHBhdGggZD0iTTAgMGgxMTJ2MzlIMHoiIGZpbGw9IiNmZmYiPjwvcGF0aD48L2NsaXBwYXRoPjwvZGVmcz48L3N2Zz4=",svg_fallback,extracted_logosp/engie.co.uk.svg,,200.0,5258,90
unicharm.com.br,https://www.unicharm.com.br/content/dam/sites/www_unicharm_com_br/images/common/logo-company.svg,img_tag,extracted_logosp/unicharm.com.br.svg,,200.0,5264,110
crocs.com.uy,https://f.fcdn.app/assets/commerce/www.crocs.com.uy/ce91_a137/public/web/img/logo.svg,img_tag,extracted_logosp/crocs.com.uy.svg,,200.0,5432,150
toyota-buchreiter-eisenstadt.at,,,,no_logo_found,,5517,0
renault-tortosa.es,https://renault-tortosa.es/img_src/renault-logo-2024.svg,img_tag,extracted_logosp/renault-tortosa.es.svg,,200.0,5643,245
spitex-wasseramt.ch,https://www.spitex-wasseramt.ch/img/spitex2014/ch.spitex-wasseramt-2015/logo_de-hc2FB36001.svg,img_tag,extracted_logosp/spitex-wasseramt.ch.svg,,200.0,5667,310
mazda-autohaus-hellwig-hoyerswerda.de,"data:image/svg+xml;base64,PHN2ZyB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHZpZXdCb3g9IjAgMCAyODMuNiAyNTEuNCIgd2lkdGg9IjQ0IiBoZWlnaHQ9IjM5IiBkYXRhLWZvcmNlLW1vYmlsZS1tZW51PSJmYWxzZSIgYXJpYS1sYWJlbD0iTG9nbyBNYXpkYSIgcm9sZT0iaW1nIj48cGF0aCBmaWxsPSIjZmZmZmZmIiBkPSJtMjcgMjM2IDEzLjEtMjcuNEg0OWw0LjUgNDIuN2gtOS4zbC0zLjEtMzIuNGgtLjJsLTE0LjUgMjkuOWgtMy4yTDguNyAyMTkuMWgtLjJsLTIuNiAzMi4zSDBsNC41LTQyLjdoOC44bDEzLjQgMjcuNGguMmwuMS0uMXptMTM3LjItMjcuNHYyLjFsLTI0IDM1LjF2LjRjMTguNSAwIDIyLjUgMCAyNi44LS41aC40bC0zLjEgNS42aC0zNi43di0yLjRsMjMuOC0zNXYtLjRoLTIxLjdsMS4xLTQuOWgzMy41LS4xem0zOS4yIDBoLTE3djQyLjdoMTYuMWMxNC42IDAgMjQuMi03LjcgMjQuMi0yMS4zcy04LjUtMjEuNC0yMy4zLTIxLjR6bS0xLjcgMzcuN2gtNi4zdi0zMi45aDYuNmMxMC40IDAgMTUgNS45IDE1IDE2LjVzLTUgMTYuNC0xNS4zIDE2LjR6TTk0LjggMjMxLjlsLTUuNC0xNC43aC0uM2wtNS44IDE0LjdoMTEuNi0uMXptLTEzLjQgNC44LTUuOCAxNC41aC02LjJsMTcuOS00Mi4xIDcuNS0uOSAxNy4xIDQyLjloLTEwLjFsLTUuNS0xNC41SDgxLjR2LjF6bTE4NS00LjgtNS40LTE0LjdoLS4zbC01LjggMTQuN2gxMS41em0tMTMuNCA0LjgtNS44IDE0LjVIMjQxbDE3LjktNDIuMSA3LjUtLjkgMTcuMSA0Mi45aC0xMC4xbC01LjUtMTQuNUgyNTN2LjF6bS0zLjktMTU5LjFjLTQuNi0zOC42LTM1LTY0LjUtNzIuMi03My40LTExLjktMi44LTI0LjEtNC0zNi4yLTRzLTI0LjQgMS4xLTM2LjIgNEM2Ny4yIDEzLjEgMzYuOSAzOSAzMi4zIDc3LjZjLS40IDMuNy0uNiA2LjgtLjYgMTEuNXMuMiA3LjguNiAxMS41YzQuNiAzOC42IDM1IDY0LjUgNzIuMiA3My40IDExLjkgMi44IDI0IDQgMzYuMiA0czI0LjQtMS4xIDM2LjItNGMzNy4zLTguOSA2Ny42LTM0LjggNzIuMi03My40LjQtMy43LjYtNi44LjYtMTEuNXMtLjEtNy44LS42LTExLjV6TTYyLjUgNDQuNWMwLS4xLjItLjMuMi0uNCA5LjQtMTQuMSAyNy41LTI1LjggNDcuNS0zMC44IDEwLTIuNSAyMC4yLTMuNSAzMC41LTMuNXMyMC41IDEgMzAuNSAzLjVjMjAgNS4xIDM4IDE2LjggNDcuNSAzMC44IDAgLjEuMi4zLjIuNHYuM2MtLjEgMC0uMi4xLS4zLjItMi45IDEuNS04LjQgNC4xLTEyLjIgNi4xLTIzLjUgMTEuNi00MCAyMC00My42IDIzLjItNC40IDMuOS0xMS4xIDEzLjgtMjEuOSAzMEMxMzAgODguMSAxMjMuNSA3OC4yIDExOSA3NC4yIDExNS40IDcxIDk4LjkgNjIuNiA3NS40IDUxYy0zLjktMS45LTkuMy00LjYtMTIuMi02LjEtLjEgMC0uMi0uMS0uMy0uMi0uMSAwLS4yLS4yIDAtLjNsLS40LjF6bTE2OS40IDU0LjhjLTMuOSAzNC41LTI5LjQgNTcuNi02MC44IDY1LjYtMTAgMi41LTIwLjIgMy41LTMwLjUgMy41cy0yMC41LTEtMzAuNS0zLjVjLTMxLjMtOC01Ni45LTMxLjEtNjAuOC02NS42LS40LTMuMy0uNS02LjEtLjUtMTAuM3MuMS02LjUuNS05LjRjLjUtNC4zIDEuNy05LjggMi45LTEyLjcgMCAwIDAtLjIuMS0uMyAwLS4xLjItLjIuMy0uMSAwIDAgLjIgMCAuMy4xIDIuNiAxLjEgNi43IDIuOCAxMy4xIDUuNiAyOS42IDEyLjkgNDcuMSAyMS40IDUxLjQgMjQuOSAzLjYgMyAxMi40IDE1LjMgMjEuNiAyOC4xaDNjOS4yLTEyLjggMTcuOS0yNS4xIDIxLjYtMjguMSA0LjMtMy41IDIxLjgtMTIgNTEuNC0yNC45IDYuNC0yLjggMTAuNi00LjUgMTMuMS01LjYgMCAwIC4yIDAgLjMtLjEuMSAwIC4yIDAgLjMuMSAwIDAgMCAuMi4xLjMgMS4yIDIuOSAyLjQgOC40IDIuOSAxMi43LjQgMi45LjUgNS4zLjUgOS40cy0uMSA2LjktLjUgMTAuM2guMnoiPjwvcGF0aD48L3N2Zz4=",playwright_inline_svg,extracted_logosp/mazda-autohaus-hellwig-hoyerswerda.de.svg,,,24023,0
europa-union-sachsen-anhalt.de,"data:image/svg+xml;base64,PHN2ZyBkYXRhLW5hbWU9IkViZW5lIDEiIGhlaWdodD0iNjAiIHZpZXdib3g9Ii0zNSAtMTggMzIzLjIgODkuMiIgd2lkdGg9IjIwMSIgeD0iLTM1IiB4bWxucz0iaHR0cDovL3d3dy53My5vcmcvMjAwMC9zdmciIHk9Ii0xOCI+PHN0eWxlIHR5cGU9InRleHQvY3NzIj4gIC5sb2dvIHtmaWxsOiAjMDA3ODQ2OyBib3JkZXI6IG5vbmU7IGZpbGwtb3BhY2l0eTogMX0KLmxpbmUxIHtmaWxsOiAjMDAwMDAwOyBmaWxsLW9wYWNpdHk6IDF9Cjwvc3R5bGU+PHRpdGxlPiAgRVVEX0xPR09fUkdCPC90aXRsZT48cGF0aCBjbGFzcz0ibG9nbyIgZD0ibS0yNy41IDEwLjdhMzAyLjIgMzAyLjIgMCAwIDEgNjYuMS0xMi4zYzYuOC0wLjUgNy44LTIwLjUgMS43LTIwYTMxNCAzMTQgMCAwIDAtNjguNyAxMi43Yy01LjkgMS44LTYuMiAyMS43IDAuOCAxOS41Ij48L3BhdGg+PHBhdGggY2xhc3M9ImxvZ28iIGQ9Im0tMjkuMSA0Mi42YTE4My41IDE4My41IDAgMCAxIDQwLjktOC40YzcuMi0wLjYgNy41LTIwLjcgMS0yMC4xYTE5Ni4xIDE5Ni4xIDAgMCAwLTQzLjYgOWMtNi4xIDItNS43IDIxLjkgMS42IDE5LjUiPjwvcGF0aD48cGF0aCBjbGFzcz0ibG9nbyIgZD0ibS0yOSA3NC42YTIzMi45IDIzMi45IDAgMCAxIDY2LjktMTAuNGM3IDAgNy44LTIwLjEgMS0yMC4xYTI0Mi44IDI0Mi44IDAgMCAwLTY5LjYgMTFjLTYuMSAxLjktNS44IDIxLjggMS42IDE5LjUiPjwvcGF0aD48cGF0aCBjbGFzcz0ibG9nbyIgZD0iTTI3MiA1LjhWMjYuOWgyLjN2LTE0LjhhNy4yIDcuMiAwIDAgMSAyLjItMy41IDYgNiAwIDAgMSA0LTEuMyA0LjkgNC45IDAgMCAxIDMuOSAxLjVjMC45IDEgMS40IDIuNyAxLjQgNS4ydjEyLjloMi4zdi0xMi45cTAtNC41LTEuOC02LjZhNi41IDYuNSAwIDAgMC01LjItMi4xIDcuNyA3LjcgMCAwIDAtNC4xIDEuMSA3LjUgNy41IDAgMCAwLTIuNyAzbC0wLjItMy43em0tMjEuMiAxMC4zYTEwLjEgMTAuMSAwIDAgMSAxLjktNi4xIDYuNSA2LjUgMCAwIDEgMTAuMyAwIDEwIDEwIDAgMCAxIDEuOSA2LjF2MC42YTEwIDEwIDAgMCAxLTEuOSA2LjIgNi42IDYuNiAwIDAgMS0xMC4zIDAgMTAuMSAxMC4xIDAgMCAxLTEuOC02LjJ6bS0yLjMgMC43YTExLjQgMTEuNCAwIDAgMCAyLjYgNy43IDkuMiA5LjIgMCAwIDAgMTMuNiAwIDExLjQgMTEuNCAwIDAgMCAyLjYtNy43di0wLjZhMTEuNCAxMS40IDAgMCAwLTIuNi03LjcgOS4yIDkuMiAwIDAgMC0xMy42IDAgMTEuNCAxMS40IDAgMCAwLTIuNSA3Ljd6bS01LjItMjAuMmgtMi4zdjMuM2gyLjN6bTAgOS4zaC0yLjNWMjYuOWgyLjN6bS0yNC45IDBWMjYuOWgyLjN2LTE0LjhhNy4yIDcuMiAwIDAgMSAyLjItMy41IDYgNiAwIDAgMSA0LTEuMyA0LjkgNC45IDAgMCAxIDMuOSAxLjVjMC45IDEgMS40IDIuNyAxLjQgNS4ydjEyLjloMi4zdi0xMi45cTAtNC41LTEuOC02LjZhNi41IDYuNSAwIDAgMC01LjItMi4xIDcuNiA3LjYgMCAwIDAtNC4xIDEuMSA3LjUgNy41IDAgMCAwLTIuNyAzbC0wLjItMy43em0tOC42LTcuM1YxNy44YTcuMSA3LjEgMCAwIDEtMi4yIDUuNiA4LjMgOC4zIDAgMCAxLTUuNyAyIDcuOSA3LjkgMCAwIDEtNS42LTIgNy4zIDcuMyAwIDAgMS0yLjItNS42Vi0xLjVoLTIuM1YxNy44YTkgOSAwIDAgMCAyLjggNy4xIDEwLjcgMTAuNyAwIDAgMCA3LjMgMi41IDExIDExIDAgMCAwIDcuNC0yLjVxMi44LTIuNSAyLjgtNy4xVi0xLjVabS0zNS4zIDI0YTIuMiAyLjIgMCAwIDEtMC43LTEuNyAyLjkgMi45IDAgMCAxIDAuOS0yLjIgMy44IDMuOCAwIDAgMSAyLjgtMC45aDMuMnYzYTMuOSAzLjkgMCAwIDEtMS42IDEuNyA0LjkgNC45IDAgMCAxLTIuNyAwLjcgMi43IDIuNyAwIDAgMS0xLjktMC42bTEyLjggNC41YTE0LjYgMTQuNiAwIDAgMS0wLjctMi42IDE2LjQgMTYuNCAwIDAgMS0wLjItMi44di04LjhhNi43IDYuNyAwIDAgMC0yLjQtNS41IDkuNCA5LjQgMCAwIDAtNi4yLTEuOSAxMC4xIDEwLjEgMCAwIDAtNi41IDIgNS4zIDUuMyAwIDAgMC0yLjMgNC42djAuMWg1LjVhMi40IDIuNCAwIDAgMSAwLjgtMS45IDMuNyAzLjcgMCAwIDEgNC41IDAuMiAzLjMgMy4zIDAgMCAxIDAuOCAyLjR2MS43aC0zLjJxLTQuNiAwLTcgMS43YTUuNiA1LjYgMCAwIDAtMi40IDQuOCA2LjEgNi4xIDAgMCAwIDEuOCA0LjcgNy4xIDcuMSAwIDAgMCA1LjEgMS43IDUuOCA1LjggMCAwIDAgMy40LTEgOCA4IDAgMCAwIDIuNC0yLjUgMTEuMSAxMS4xIDAgMCAwIDAuMyAxLjYgMTEuNSAxMS41IDAgMCAwIDAuNSAxLjV6bS0yNy4zLTEwYTguNSA4LjUgMCAwIDEtMSA0LjQgMy4zIDMuMyAwIDAgMS0zIDEuNiA0LjcgNC43IDAgMCAxLTIuMi0wLjUgMy41IDMuNSAwIDAgMS0xLjQtMS40di05LjNhMy43IDMuNyAwIDAgMSAxLjQtMS41IDQuMiA0LjIgMCAwIDEgMi4yLTAuNSAzLjIgMy4yIDAgMCAxIDMgMS45IDEwLjIgMTAuMiAwIDAgMSAxIDQuOXptNS43LTAuNGExMy42IDEzLjYgMCAwIDAtMi4yLTguMSA3IDcgMCAwIDAtNi4xLTMuMSA2IDYgMCAwIDAtMy4xIDAuOCA2LjggNi44IDAgMCAwLTIuMiAyLjFsLTAuMy0yLjVoLTUuMVYzNWg1Ljd2LTEwLjFhNi4yIDYuMiAwIDAgMCAyLjIgMS44IDYuOCA2LjggMCAwIDAgMyAwLjYgNy4yIDcuMiAwIDAgMCA2LTIuOCAxMi4xIDEyLjEgMCAwIDAgMi4yLTcuNXptLTM2LjktMC40YTkuMiA5LjIgMCAwIDEgMS00LjYgMy41IDMuNSAwIDAgMSAzLjMtMS44IDMuNSAzLjUgMCAwIDEgMy4zIDEuOCA5IDkgMCAwIDEgMSA0LjZ2MC40YTkuMSA5LjEgMCAwIDEtMSA0LjYgMy45IDMuOSAwIDAgMS02LjUgMCA5LjIgOS4yIDAgMCAxLTEtNC42em0tNS43IDAuNGExMS4zIDExLjMgMCAwIDAgMi43IDcuOCAxMC40IDEwLjQgMCAwIDAgMTQuNyAwIDExLjMgMTEuMyAwIDAgMCAyLjYtNy44di0wLjRhMTEuMyAxMS4zIDAgMCAwLTIuNi03LjggOS4zIDkuMyAwIDAgMC03LjMtMyA5LjIgOS4yIDAgMCAwLTcuMyAzIDExLjMgMTEuMyAwIDAgMC0yLjYgNy44em0tMS40LTEwLjljLTAuMi0wLjEtMC41LTAuMS0wLjctMC4yYTQuNyA0LjcgMCAwIDAtMC44LTAuMSA0LjMgNC4zIDAgMCAwLTIuNyAwLjkgNi43IDYuNyAwIDAgMC0xLjkgMi42bC0wLjItMy4xaC01LjNWMjYuOWg1Ljd2LTE0LjNhMy4zIDMuMyAwIDAgMSAxLjMtMS41IDMuNyAzLjcgMCAwIDEgMi4xLTAuNWwyLjEgMC4xem0tMjAuOSAyMS4zaDQuOVY1LjhoLTUuN1YyMS4yYTQgNCAwIDAgMS0xLjYgMS4zIDUuNiA1LjYgMCAwIDEtMi4zIDAuNCAyLjcgMi43IDAgMCAxLTIuMy0xIDUuNSA1LjUgMCAwIDEtMC44LTMuM1Y1LjhoLTUuN1YxOC41YzAgMyAwLjYgNS4yIDEuOSA2LjdhNy4zIDcuMyAwIDAgMCA4LjcgMS4yIDcuMSA3LjEgMCAwIDAgMi41LTIuNnptLTE4LTE2LjloLTExLjhWMi45aDEzLjd2LTQuNGgtMTkuNFYyNi45aDE5LjV2LTQuNGgtMTMuOHYtOC4xaDExLjh6Ij48L3BhdGg+PHRleHQgc3R5bGU9Ii1pbmtzY2FwZS1mb250LXNwZWNpZmljYXRpb246J1JvYm90byBMaWdodCc7Zm9udC1mYW1pbHk6J1JvYm90byBMaWdodCc7Zm9udC13ZWlnaHQ6MzAwO2xldHRlci1zcGFjaW5nOjFweDt0ZXh0LWFsaWduOnN0YXJ0IiB4PSI2Mi44IiB5PSI2My44Ij48dHNwYW4gY2xhc3M9InRleHRfbGluZSBsaW5lMSIgc3R5bGU9Ii1pbmtzY2FwZS1mb250LXNwZWNpZmljYXRpb246J1JvYm90byBMaWdodCc7Zm9udC1mYW1pbHk6J1JvYm90byBMaWdodCc7Zm9udC1zaXplOjMwcHg7Zm9udC13ZWlnaHQ6MzAwO2xldHRlci1zcGFjaW5nOjAuOHB4IiB4PSI2Mi44IiB5PSI2My44Ij4gIFNhY2hzZW4tQW5oYWx0PC90c3Bhbj48L3RleHQ+PC9zdmc+",svg_fallback,extracted_logosp/europa-union-sachsen-anhalt.de.svg,,200.0,5788,95
aamcoseguin.com,https://lirp.cdn-website.com/da901620/dms3rep/multi/opt/logo-v1-1920w.png,img_tag,extracted_logosp/aamcoseguin.com.png,,200.0,6002,170
svntrinity.com,https://svntrinity.com/wp-content/uploads/2019/06/SVNTrinityLogo-InvetedAsset-1.png,img_tag,extracted_logosp/svntrinity.com.png,,200.0,6560,70
mateco.nl,https://mateco.nl/wp-content/uploads/2025/01/mateco-logo-1-130x40.jpg,img_tag,extracted_logosp/mateco.nl.jpg,,200.0,6667,495
rsmpoland.pl,https://www.rsmpoland.pl/themes/custom/rsm_poland/logo%402x.webp,img_tag,extracted_logosp/rsmpoland.pl.webp,,200.0,6699,300
avoncameroun.com,,,,no_logo_found,403.0,6942,0
ccusa.co.nz,https://ccusa.co.nz/wp-content/uploads/2023/02/Logo_CCUSA_150-120.jpg,img_tag,extracted_logosp/ccusa.co.nz.jpg,,200.0,7143,135
berlitz-augsburg.de,https://www.berlitz-augsburg.de/images/berlitz-sprachschule-augsburg-logo.svg,img_tag,extracted_logosp/berlitz-augsburg.de.svg,,200.0,7140,150
mazdaofamarillo.com,https://www.mazdaofamarillo.com/themes/Mazda_OEM/images/logo.png,json_ld,extracted_logosp/mazdaofamarillo.com.png,,200.0,7449,70
trinkgutlippstadt.de,https://trinkgutlippstadt.de/wp-content/uploads/revslider/export2/logo2-1.png,img_tag,extracted_logosp/trinkgutlippstadt.de.png,,200.0,7478,320
mazda-autohaus-kaschmieder-waren.de,https://www.assets.mazda-autohaus.de/assets/img/dealer-logos/15700.webp,playwright_img,extracted_logosp/mazda-autohaus-kaschmieder-waren.de.webp,,,21110,0
bmw-motorrad-euromotos-lyon.fr,https://bmw-motorrad-helicemotos.com/wp-content/uploads/2020/05/cropped-BMW-MR_stdBM_pos_rgb_HR-2-copie-180x180.png,link_tag,extracted_logosp/bmw-motorrad-euromotos-lyon.fr.png,,200.0,7809,190
equans.hu,https://equans.hu/wp-content/uploads/cropped-favicon-180x180.png,link_tag,extracted_logosp/equans.hu.png,,200.0,7916,60
bauder.lt,https://www.bauder.lt/fileadmin/templates/facelift_2014/images/logo_en.svg,img_tag,extracted_logosp/bauder.lt.svg,,200.0,7990,230
ford.pl.ua,https://ford.pl.ua/build/website/img/ford_logo.e264b95b.svg,img_tag,extracted_logosp/ford.pl.ua.svg,,200.0,8073,150
mazda-autohaus-lackmann-sendenhorst.de,https://www.assets.mazda-autohaus.de/assets/img/dealer-logos/15221.webp,playwright_img,extracted_logosp/mazda-autohaus-lackmann-sendenhorst.de.webp,,,29386,0
